StartDate,EndDate,Duration (in seconds),Finished,ResponseId,Age,Gender,TInstruc_First Click,TInstruc_Last Click,TInstruc_Page Submit,TInstruc_Click Count,TAuction1_First Click,TAuction1_Last Click,TAuction1_Page Submit,TAuction1_Click Count,TAuction2_First Click,TAuction2_Last Click,TAuction2_Page Submit,TAuction2_Click Count,TAuction3_First Click,TAuction3_Last Click,TAuction3_Page Submit,TAuction3_Click Count,1_Bid,1_T,2_Bid,2_T,3_Bid,3_T,4_Bid,4_T,5_Bid,5_T,6_Bid,6_T,7_Bid,7_T,8_Bid,8_T,9_Bid,9_T,10_Bid,10_T,MaxBid,GetCard,GetCash,prices,prices_amazon,prices_wholefoods,EndLoop,dispersion
09/04/2020 19:22,09/04/2020 19:28,377,1,R_2fGOlQ8AyRgznl5,24,5,0,0,79.561,0,0,0,21.03,0,0,0,16.125,0,0,0,23.716,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"32,34,32,36,34,32,32,31,30,28,30,35,27,31,35,34,33,31,37,30,33,33,29,29,32,32,33,33,32,31,32,33,30,31,34,34,32,31,31,33,32,32,32,32,30,33,33,32,31,31",32;29;29;33;33;30;37;31;33;34;35;31;27;35;30;28;30;31;32;32;34;36;32;34;32,31;31;32;33;33;30;32;32;32;32;33;31;31;32;34;34;31;30;33;32;31;32;33;33;32,1,lower
09/04/2020 19:39,09/04/2020 19:46,392,1,R_3OoBCoqDqlYaLcT,19,5,44.646,44.646,98.032,1,0,0,42.362,0,0,0,7.9,0,0,0,40.583,0,46,1,,,,,,,,,,,,,,,,,,,37,1,10,"30,29,31,34,32,34,32,32,29,37,35,30,36,27,30,31,28,33,31,32,34,33,33,32,35,33,42,30,14,24,35,39,28,31,36,27,37,46,25,34,21,26,40,18,29,50,22,43,38,32",35;32;33;33;34;32;31;33;28;31;30;27;36;30;35;37;29;32;32;34;32;34;31;29;30,32;38;43;22;50;29;18;40;26;21;34;25;46;37;27;36;31;28;39;35;24;14;30;42;33,1,higher
09/04/2020 19:47,09/04/2020 19:51,228,1,R_1EieMbzDZ3iPfQw,19,5,0,0,57.799,0,0,0,14.09,0,0,0,8.55,0,0,0,2.644,0,38,1,,,,,,,,,,,,,,,,,,,37,1,22,"35,28,30,30,32,30,33,34,35,31,33,31,29,32,29,34,27,37,32,31,32,32,33,36,34,31,33,32,31,34,32,33,32,34,31,30,31,30,32,32,32,33,33,31,33,31,32,32,32,33",34;36;33;32;32;31;32;37;27;34;29;32;29;31;33;31;35;34;33;30;32;30;30;28;35,33;32;32;32;31;33;31;33;33;32;32;32;30;31;30;31;34;32;33;32;34;31;32;33;31,1,lower
09/04/2020 21:12,09/04/2020 21:18,373,1,R_ThKiDrIEbLo2HTz,20,4,0,0,101.537,0,0,0,30.023,0,8.885,11.495,30.601,4,0,0,32.077,0,46,1,,,,,,,,,,,,,,,,,,,37,1,10,"32,27,34,32,31,37,32,29,35,32,30,30,31,35,34,29,32,33,30,33,31,28,36,34,33,40,35,36,30,28,43,14,31,29,50,38,33,37,22,21,32,27,24,39,42,46,18,25,26,34",33;34;36;28;31;33;30;33;32;29;34;35;31;30;30;32;35;29;32;37;31;32;34;27;32,34;26;25;18;46;42;39;24;27;32;21;22;37;33;38;50;29;31;14;43;28;30;36;35;40,1,higher
09/04/2020 21:13,09/04/2020 21:19,382,1,R_1gzRKPOX0gv5LYD,20,4,0,0,112.442,0,0,0,33.232,0,0,0,8.357,0,0,0,15.76,0,39,1,,,,,,,,,,,,,,,,,,,37,1,10,"32,35,33,34,30,29,33,32,31,29,37,36,32,34,32,27,32,34,33,30,31,31,35,30,28,38,28,18,31,26,24,42,14,30,32,33,43,35,50,21,46,37,34,25,36,29,40,39,22,27",28;30;35;31;31;30;33;34;32;27;32;34;32;36;37;29;31;32;33;29;30;34;33;35;32,27;22;39;40;29;36;25;34;37;46;21;50;35;43;33;32;30;14;42;24;26;31;18;28;38,1,higher
10/04/2020 09:30,10/04/2020 09:34,236,1,R_Uz2ppAMLvPP7QIx,20,5,2.629,13.746,18.094,12,0,0,11.883,0,0,0,9.475,0,24.942,24.942,25.395,1,40,1,,,,,,,,,,,,,,,,,,,37,1,10,"29,30,29,34,36,30,28,31,33,30,34,32,33,32,32,27,31,31,32,35,33,32,34,35,37,31,31,30,33,33,30,32,32,31,33,34,34,32,33,32,32,33,32,32,32,31,32,33,31,31",37;35;34;32;33;35;32;31;31;27;32;32;33;32;34;30;33;31;28;30;36;34;29;30;29,31;31;33;32;31;32;32;32;33;32;32;33;32;34;34;33;31;32;32;30;33;33;30;31;31,1,lower
11/04/2020 17:15,11/04/2020 17:21,334,1,R_2y7WxLBjfQ1fqff,22,5,0,0,45.531,0,4.864,4.864,14.01,1,0,0,9.057,0,0,0,70.721,0,37,1,,,,,,,,,,,,,,,,,,,36,1,50,"31,30,33,37,32,32,29,33,32,31,35,32,30,27,30,34,28,33,34,31,35,34,32,36,29,26,29,42,24,46,50,30,43,35,21,27,36,40,39,38,22,28,33,18,25,34,37,14,32,31",29;36;32;34;35;31;34;33;28;34;30;27;30;32;35;31;32;33;29;32;32;37;33;30;31,31;32;14;37;34;25;18;33;28;22;38;39;40;36;27;21;35;43;30;50;46;24;42;29;26,1,higher
15/04/2020 11:03,15/04/2020 11:16,800,1,R_1mRGPjtWOj8DrjI,25,4,0,0,83.864,0,0,0,17.482,0,0,0,106.43,0,0,0,196.01,0,50,1,,,,,,,,,,,,,,,,,,,37,1,10,"27,28,34,33,31,32,33,33,34,37,34,30,32,29,35,32,31,35,32,30,32,36,30,31,29,30,31,30,34,33,33,32,32,33,31,32,31,34,33,32,33,32,32,31,31,32,33,31,32,32",29;31;30;36;32;30;32;35;31;32;35;29;32;30;34;37;34;33;33;32;31;33;34;28;27,32;32;31;33;32;31;31;32;32;33;32;33;34;31;32;31;33;32;32;33;33;34;30;31;30,1,lower
15/04/2020 11:15,15/04/2020 11:20,320,1,R_3m4RSvyPnupcT6L,20,5,0,0,60.825,0,0,0,13.179,0,0,0,11.354,0,0,0,18.887,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"27,35,35,30,31,32,34,34,32,33,32,30,31,37,36,33,33,30,32,32,29,34,29,31,28,33,34,33,30,33,31,32,31,32,31,33,32,31,33,31,32,32,33,32,32,32,32,31,34,30",28;31;29;34;29;32;32;30;33;33;36;37;31;30;32;33;32;34;34;32;31;30;35;35;27,30;34;31;32;32;32;32;33;32;32;31;33;31;32;33;31;32;31;32;31;33;30;33;34;33,1,lower
15/04/2020 11:17,15/04/2020 11:21,260,1,R_1LOwfbVjdyId3R9,20,5,0,0,68.694,0,0,0,10.311,0,0,0,9.982,0,0,0,15.52,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"31,34,32,28,32,32,35,31,31,37,32,33,36,29,30,27,30,30,32,34,33,34,33,29,35,33,43,24,25,30,46,38,28,14,34,22,42,27,35,37,21,26,39,50,29,40,32,18,36,31",35;29;33;34;33;34;32;30;30;27;30;29;36;33;32;37;31;31;35;32;32;28;32;34;31,31;36;18;32;40;29;50;39;26;21;37;35;27;42;22;34;14;28;38;46;30;25;24;43;33,1,higher
15/04/2020 11:34,15/04/2020 11:39,297,1,R_3frDNjTIVe1ljaQ,19,5,0,0,65.452,0,0,0,36.496,0,0,0,16.94,0,0,0,13.282,0,40,1,,,,,,,,,,,,,,,,,,,37,1,10,"34,31,36,33,29,37,30,33,35,31,32,32,33,31,27,30,32,32,35,32,30,28,34,29,34,33,32,33,31,30,33,32,31,33,32,32,34,33,34,30,32,31,31,32,32,31,33,31,32,32",34;29;34;28;30;32;35;32;32;30;27;31;33;32;32;31;35;33;30;37;29;33;36;31;34,32;32;31;33;31;32;32;31;31;32;30;34;33;34;32;32;33;31;32;33;30;31;33;32;33,1,lower
15/04/2020 11:37,15/04/2020 11:43,321,1,R_2eRuph3xrfs1Wv8,20,5,0,0,65.953,0,0,0,26.108,0,0,0,11.149,0,0,0,40.586,0,60,1,,,,,,,,,,,,,,,,,,,37,1,10,"33,29,30,34,34,27,32,31,31,29,36,32,30,31,35,35,32,34,37,30,32,33,32,28,33,34,31,30,33,33,32,31,33,34,33,32,31,33,32,32,32,32,31,33,32,31,32,31,30,32",33;28;32;33;32;30;37;34;32;35;35;31;30;32;36;29;31;31;32;27;34;34;30;29;33,32;30;31;32;31;32;33;31;32;32;32;32;33;31;32;33;34;33;31;32;33;33;30;31;34,1,lower
15/04/2020 11:40,15/04/2020 11:46,342,1,R_9oyUjdrg3Djrct3,20,5,0,0,73.001,0,0,0,15.061,0,0,0,13.1,0,0,0,41.177,0,36,1,,,,,,,,,,,,,,,,,,,36,1,25,"31,32,36,32,37,27,32,31,35,31,30,34,29,34,29,33,32,32,30,28,35,30,33,33,34,35,22,27,37,31,43,28,40,29,36,46,25,21,33,34,50,14,30,39,32,18,24,42,26,38",34;33;33;30;35;28;30;32;32;33;29;34;29;34;30;31;35;31;32;27;37;32;36;32;31,38;26;42;24;18;32;39;30;14;50;34;33;21;25;46;36;29;40;28;43;31;37;27;22;35,1,higher
15/04/2020 11:42,15/04/2020 11:47,302,1,R_3P5YyPQ2IvPLZXW,21,5,0,0,76.381,0,0,0,9.018,0,0,0,10.908,0,0,0,15.984,0,40,1,,,,,,,,,,,,,,,,,,,36,1,50,"28,32,31,29,27,34,36,29,32,33,31,33,30,32,32,34,32,35,37,30,35,34,33,31,30,33,32,31,33,32,31,33,32,31,33,30,34,32,32,33,32,31,32,32,31,30,31,32,34,33",30;31;33;34;35;30;37;35;32;34;32;32;30;33;31;33;32;29;36;34;27;29;31;32;28,33;34;32;31;30;31;32;32;31;32;33;32;32;34;30;33;31;32;33;31;32;33;31;32;33,1,lower
15/04/2020 11:47,15/04/2020 11:53,350,1,R_26bgHzRNi05fqCK,20,5,0,0,161.989,0,0,0,13.547,0,0,0,8.638,0,0,0,17.682,0,41,1,,,,,,,,,,,,,,,,,,,37,1,10,"36,30,32,32,31,33,34,32,33,28,37,31,30,31,29,34,34,35,29,27,35,33,30,32,32,28,36,14,42,40,34,22,18,35,46,30,21,33,43,27,38,50,25,37,24,29,39,31,32,26",32;32;30;33;35;27;29;35;34;34;29;31;30;31;37;28;33;32;34;33;31;32;32;30;36,26;32;31;39;29;24;37;25;50;38;27;43;33;21;30;46;35;18;22;34;40;42;14;36;28,1,higher
15/04/2020 11:51,15/04/2020 11:57,304,1,R_12KD9zmXWvHU1SM,19,5,0,0,73.584,0,0,0,10.742,0,0,0,8.075,0,0,0,41.843,0,40,1,,,,,,,,,,,,,,,,,,,37,1,28,"36,32,34,32,37,32,30,33,27,34,30,35,33,33,31,29,34,30,32,28,35,29,31,31,32,32,31,32,34,33,31,32,32,34,32,33,31,31,33,33,31,31,33,32,32,33,32,30,32,30",32;31;31;29;35;28;32;30;34;29;31;33;33;35;30;34;27;33;30;32;37;32;34;32;36,30;32;30;32;33;32;32;33;31;31;33;33;31;31;33;32;34;32;32;31;33;34;32;31;32,1,lower
15/04/2020 11:54,15/04/2020 11:58,279,1,R_vOcPLdDJ8gX27Op,20,4,1.312,1.312,46.046,1,0,0,17.005,0,0,0,11.62,0,0,0,24.814,0,38,1,,,,,,,,,,,,,,,,,,,37,1,50,"32,33,29,36,34,30,34,32,33,35,32,34,33,32,30,37,31,28,31,29,27,35,32,30,31,31,32,32,32,33,32,33,33,31,33,31,32,31,32,33,30,31,32,34,34,33,32,30,31,32",31;30;32;35;27;29;31;28;31;37;30;32;33;34;32;35;33;32;34;30;34;36;29;33;32,32;31;30;32;33;34;34;32;31;30;33;32;31;32;31;33;31;33;33;32;33;32;32;32;31,1,lower
15/04/2020 11:55,15/04/2020 12:02,377,1,R_sdNsXJUV5mgPlE5,23,4,0,0,103.283,0,0,0,13.413,0,0,0,17.711,0,0,0,20.767,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"31,32,37,34,30,31,35,30,35,32,27,34,33,32,34,36,28,32,29,30,32,29,33,33,31,32,32,33,33,34,32,31,30,31,32,33,32,32,31,31,31,34,31,32,32,33,33,33,30,32",31;33;33;29;32;30;29;32;28;36;34;32;33;34;27;32;35;30;35;31;30;34;37;32;31,32;30;33;33;33;32;32;31;34;31;31;31;32;32;33;32;31;30;31;32;34;33;33;32;32,1,lower
15/04/2020 11:57,15/04/2020 12:02,304,1,R_27g26b7M1pNhA3Z,20,4,9.389,39.19,50.675,29,7.362,14.73,15.898,15,2.698,11.205,11.64,9,0,0,32.163,0,60,1,,,,,,,,,,,,,,,,,,,37,1,43.75,"31,30,29,32,28,29,32,36,31,32,32,34,32,33,33,30,30,27,34,31,33,35,37,34,35,31,31,32,31,33,33,30,33,31,31,32,32,32,32,31,34,33,32,33,34,32,33,32,30,32",35;34;37;35;33;31;34;27;30;30;33;33;32;34;32;32;31;36;32;29;28;32;29;30;31,32;30;32;33;32;34;33;32;33;34;31;32;32;32;32;31;31;33;30;33;33;31;32;31;31,1,lower
15/04/2020 11:57,15/04/2020 12:03,379,1,R_1PRDVOQjuPhpfYM,19,5,0,0,124.649,0,0,0,13.791,0,0,0,11.519,0,0,0,25.611,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"37,29,28,32,31,31,30,32,34,30,32,33,35,30,27,33,34,34,36,31,33,32,29,32,35,32,31,32,33,33,31,30,32,31,33,32,32,33,33,32,34,32,32,31,32,33,31,34,31,30",35;32;29;32;33;31;36;34;34;33;27;30;35;33;32;30;34;32;30;31;31;32;28;29;37,30;31;34;31;33;32;31;32;32;34;32;33;33;32;32;33;31;32;30;31;33;33;32;31;32,1,lower
15/04/2020 11:57,15/04/2020 12:03,389,1,R_1IMCKC2KZECGKt8,19,4,81.02,122.116,125.362,101,1.052,6.984,17.113,14,0.855,9.569,10.646,30,1.015,17.355,41.341,50,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"32,32,30,35,30,29,36,27,33,35,33,31,37,34,31,30,28,34,34,32,32,33,29,32,31,30,32,31,31,33,32,31,32,30,32,34,34,32,31,32,32,32,31,32,33,33,33,33,33,31",31;32;29;33;32;32;34;34;28;30;31;34;37;31;33;35;33;27;36;29;30;35;30;32;32,31;33;33;33;33;33;32;31;32;32;32;31;32;34;34;32;30;32;31;32;33;31;31;32;30,1,lower
15/04/2020 12:10,15/04/2020 12:15,329,1,R_11apAklFPdVuiBA,20,4,6.106,69.637,71.675,38,2.423,16.475,17.66,13,2.59,13.873,14.276,11,2.365,28.774,34.432,14,39,2,40,1,,,,,,,,,,,,,,,,,37,1,10,"32,30,31,28,36,31,35,32,32,33,32,29,35,33,34,32,33,31,34,30,30,37,29,27,34,32,31,33,31,33,34,32,32,33,33,30,32,32,32,31,32,31,31,33,34,31,32,30,33,32",34;27;29;37;30;30;34;31;33;32;34;33;35;29;32;33;32;32;35;31;36;28;31;30;32,32;33;30;32;31;34;33;31;31;32;31;32;32;32;30;33;33;32;32;34;33;31;33;31;32,1,lower
15/04/2020 12:11,15/04/2020 12:17,321,1,R_1H6NxUy94PxGr1x,19,4,0,0,62.179,0,0,0,17.45,0,0,0,10.855,0,0,0,29.844,0,60,1,,,,,,,,,,,,,,,,,,,36,1,10,"29,35,34,32,32,27,31,30,33,33,34,31,30,32,32,37,28,34,29,35,33,30,36,31,32,26,38,24,34,27,31,46,25,42,29,36,40,39,30,33,32,21,18,28,35,43,37,22,14,50",32;31;36;30;33;35;29;34;28;37;32;32;30;31;34;33;33;30;31;27;32;32;34;35;29,50;14;22;37;43;35;28;18;21;32;33;30;39;40;36;29;42;25;46;31;27;34;24;38;26,1,higher
15/04/2020 12:06,15/04/2020 12:18,689,1,R_1rBnGuPSg58IdiD,19,5,0,0,117.198,0,0,0,21,0,0,0,18.838,0,0,0,219.585,0,38,2,41,1,,,,,,,,,,,,,,,,,37,1,10,"32,30,34,32,31,28,33,32,30,27,34,32,32,29,29,30,37,35,34,31,33,35,33,36,31,34,32,33,33,33,33,32,34,32,31,33,32,32,30,33,32,31,32,31,30,32,31,32,31,31",31;36;33;35;33;31;34;35;37;30;29;29;32;32;34;27;30;32;33;28;31;32;34;30;32,31;31;32;31;32;30;31;32;31;32;33;30;32;32;33;31;32;34;32;33;33;33;33;32;34,1,lower
15/04/2020 12:14,15/04/2020 12:20,346,1,R_1OYIZZfmshe2HPd,19,5,0,0,69.693,0,7.839,10.949,35.716,2,0,0,16.995,0,0,0,33.242,0,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"36,29,32,32,31,30,33,35,27,31,32,34,33,34,32,30,30,35,34,37,33,29,28,31,32,28,27,33,46,50,43,32,39,22,30,40,38,36,29,18,24,35,37,26,34,14,42,31,21,25",32;31;28;29;33;37;34;35;30;30;32;34;33;34;32;31;27;35;33;30;31;32;32;29;36,25;21;31;42;14;34;26;37;35;24;18;29;36;38;40;30;22;39;32;43;50;46;33;27;28,1,higher
15/04/2020 12:18,15/04/2020 12:24,381,1,R_3CV1LsGOCCGHvYq,19,4,10.133,51.38,56.1,2,0,0,20.296,0,0,0,11.836,0,104.946,104.946,114.667,1,38,1,,,,,,,,,,,,,,,,,,,37,1,10,"30,31,36,33,35,32,35,34,33,30,28,31,29,34,31,32,27,32,29,34,33,32,30,37,32,42,37,25,35,27,31,14,30,43,50,32,46,21,18,24,39,26,34,29,22,28,40,38,36,33",32;37;30;32;33;34;29;32;27;32;31;34;29;31;28;30;33;34;35;32;35;33;36;31;30,33;36;38;40;28;22;29;34;26;39;24;18;21;46;32;50;43;30;14;31;27;35;25;37;42,1,higher
15/04/2020 12:19,15/04/2020 12:26,441,1,R_zSfQIVdFwnKEN1L,20,4,0,0,216.154,0,4.397,6.728,10.497,7,0,0,4.31,0,0,0,19.334,0,37,1,,,,,,,,,,,,,,,,,,,37,1,0,"30,34,32,34,32,30,29,32,28,35,31,31,33,32,29,33,34,32,33,27,37,35,31,36,30,31,32,34,32,31,33,32,31,31,33,33,33,32,30,31,34,33,32,32,31,30,33,32,32,32",30;36;31;35;37;27;33;32;34;33;29;32;33;31;31;35;28;32;29;30;32;34;32;34;30,32;32;32;33;30;31;32;32;33;34;31;30;32;33;33;33;31;31;32;33;31;32;34;32;31,1,lower
15/04/2020 12:34,15/04/2020 12:39,298,1,R_22zVRiVEf1RKk6R,19,5,0,0,86.072,0,0,0,14.402,0,0,0,10.707,0,0,0,21.995,0,39,1,,,,,,,,,,,,,,,,,,,37,1,10,"27,31,35,34,35,34,32,28,30,32,29,32,32,34,30,37,33,32,30,33,36,31,31,33,29,32,33,31,33,32,33,32,31,31,32,30,32,31,32,34,33,34,31,33,32,30,32,33,32,31",29;33;31;31;36;33;30;32;33;37;30;34;32;32;29;32;30;28;32;34;35;34;35;31;27,31;32;33;32;30;32;33;31;34;33;34;32;31;32;30;32;31;31;32;33;32;33;31;33;32,1,lower
15/04/2020 12:35,15/04/2020 12:39,222,1,R_3I60gKeauoqabtJ,19,5,31.734,31.734,43.709,1,0,0,12.543,0,0,0,8.696,0,0,0,17.916,0,60,1,,,,,,,,,,,,,,,,,,,36,1,18,"30,31,32,32,35,34,34,31,32,36,33,30,32,27,28,29,31,37,33,33,32,30,29,34,35,33,31,31,33,31,33,34,32,31,33,32,32,32,32,31,31,33,32,32,33,32,30,30,34,32",35;34;29;30;32;33;33;37;31;29;28;27;32;30;33;36;32;31;34;34;35;32;32;31;30,32;34;30;30;32;33;32;32;33;31;31;32;32;32;32;33;31;32;34;33;31;33;31;31;33,1,lower
15/04/2020 12:36,15/04/2020 12:42,359,1,R_1FPTEdKNKLTXh5m,22,5,0,0,73.408,0,0,0,40.321,0,0,0,10.863,0,0,0,25.005,0,38,1,,,,,,,,,,,,,,,,,,,35,1,10,"37,31,32,31,30,33,29,32,32,34,30,33,35,31,34,36,35,33,34,32,30,27,28,29,32,31,30,31,31,32,32,33,32,31,34,33,33,31,32,31,34,33,32,32,33,32,32,32,30,33",32;29;28;27;30;32;34;33;35;36;34;31;35;33;30;34;32;32;29;33;30;31;32;31;37,33;30;32;32;32;33;32;32;33;34;31;32;31;33;33;34;31;32;33;32;32;31;31;30;31,1,lower
